Time,Value,Error,abs_error
D1.0,3079.48,0.0001,0.307948
D2.0,2935.77,0.0001,0.29357700000000003
D3.0,2037.77,0.0001,0.203777
D4.0,25.8812,0.0001,0.00258812
D5.0,0.0128469,0.0001,1.28469e-06
D6.0,0.0,0.0,0.0
