Time,Value,Error,abs_error
D1.0,108.933,0.0003,0.0326799
D2.0,108.925,0.0003,0.0326775
D3.0,108.859,0.0003,0.0326577
D4.0,108.07,0.0003,0.032421
D5.0,106.708,0.0003,0.032012399999999996
D6.0,8.87029,0.0003,0.002661087
