Time,Value,Error,abs_error
D1.0,4.9339e-05,0.0299,1.4752361000000002e-06
D2.0,4.93045e-05,0.0299,1.47420455e-06
D3.0,4.90418e-05,0.0299,1.4663498200000001e-06
D4.0,4.60062e-05,0.0299,1.37558538e-06
D5.0,4.11585e-05,0.0299,1.23063915e-06
D6.0,1.33415e-14,0.0299,3.9891085e-16
