Time,Value,Error,abs_error
D1.0,103342.0,0.0001,10.334200000000001
D2.0,4.23056e-18,0.0001,4.23056e-22
D3.0,0.0,0.0,0.0
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
