Time,Value,Error,abs_error
D1.0,1.2428,0.0011,0.00136708
D2.0,0.595988,0.0011,0.0006555868
D3.0,0.00217186,0.0011,2.389046e-06
D4.0,1.50695e-32,0.0011,1.657645e-35
D5.0,2.32995e-83,0.0011,2.562945e-86
D6.0,0.0,0.0,0.0
