Time,Value,Error,abs_error
D1.0,51.2246,0.0019,0.09732674000000001
D2.0,50.8213,0.0019,0.09656047
D3.0,47.8432,0.0019,0.09090208000000001
D4.0,23.2387,0.0019,0.04415353
D5.0,6.60286,0.0019,0.012545434
D6.0,0.0,0.0,0.0
