Time,Value,Error,abs_error
D1.0,13.3615,0.0007,0.00935305
D2.0,13.3228,0.0007,0.009325960000000001
D3.0,13.0313,0.0007,0.00912191
D4.0,10.0019,0.0007,0.007001329999999999
D5.0,6.30745,0.0007,0.004415215
D6.0,3.21939e-39,0.0007,2.253573e-42
