Time,Value,Error,abs_error
D1.0,64.0601,0.0012,0.07687212
D2.0,64.0588,0.0012,0.07687056
D3.0,64.0486,0.0012,0.07685831999999998
D4.0,63.9267,0.0012,0.07671204
D5.0,63.715,0.0012,0.076458
D6.0,33.227,0.0012,0.039872399999999995
