Time,Value,Error,abs_error
D1.0,772.577,0.0013,1.0043501
D2.0,0.0,0.0,0.0
D3.0,0.0,0.0,0.0
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
