Time,Value,Error,abs_error
D1.0,14.9039,0.0011,0.016394290000000002
D2.0,12.8074,0.0011,0.01408814
D3.0,4.02207,0.0011,0.004424277000000001
D4.0,3.88503e-06,0.0011,4.273533e-09
D5.0,1.2818e-16,0.0011,1.40998e-19
D6.0,0.0,0.0,0.0
