Time,Value,Error,abs_error
D1.0,0.00525318,0.0036,1.8911447999999998e-05
D2.0,0.00514936,0.0036,1.8537696e-05
D3.0,0.00442106,0.0036,1.5915816e-05
D4.0,0.00071379,0.0036,2.569644e-06
D5.0,2.97538e-05,0.0036,1.0711367999999999e-07
D6.0,0.0,0.0,0.0
