Time,Value,Error,abs_error
D1.0,0.0154267,0.033,0.0005090811
D2.0,0.0150617,0.033,0.0004970361
D3.0,0.0125442,0.033,0.0004139586
D4.0,0.0014079,0.033,4.64607e-05
D5.0,3.11435e-05,0.033,1.0277355e-06
D6.0,0.0,0.0,0.0
