Time,Value,Error,abs_error
D1.0,50.2886,0.0004,0.020115440000000002
D2.0,50.1394,0.0004,0.020055760000000002
D3.0,49.0142,0.0004,0.01960568
D4.0,37.3629,0.0004,0.014945160000000002
D5.0,23.2823,0.0004,0.00931292
D6.0,1.14122e-39,0.0004,4.5648800000000006e-43
