Time,Value,Error,abs_error
D1.0,0.117997,0.0188,0.0022183436
D2.0,0.117656,0.0188,0.0022119328
D3.0,0.115081,0.0188,0.0021635228
D4.0,0.088328,0.0188,0.0016605664000000002
D5.0,0.0557019,0.0188,0.00104719572
D6.0,2.84309e-41,0.0188,5.3450092e-43
