Time,Value,Error,abs_error
D1.0,6.80232,0.001,0.00680232
D2.0,5.98086,0.001,0.00598086
D3.0,2.23736,0.001,0.00223736
D4.0,1.751e-05,0.001,1.751e-08
D5.0,2.21315e-14,0.001,2.2131500000000003e-17
D6.0,0.0,0.0,0.0
