Time,Value,Error,abs_error
D1.0,46.2437,0.0016,0.07398992
D2.0,46.1914,0.0016,0.07390624000000001
D3.0,45.7936,0.0016,0.07326976
D4.0,41.2943,0.0016,0.06607088
D5.0,34.4845,0.0016,0.0551752
D6.0,1.51001e-14,0.0016,2.4160160000000003e-17
