Time,Value,Error,abs_error
D1.0,21289.0,0.0001,2.1289000000000002
D2.0,18570.8,0.0001,1.85708
D3.0,6540.2,0.0001,0.65402
D4.0,0.024871,0.0001,2.4871000000000003e-06
D5.0,8.93743e-12,0.0001,8.93743e-16
D6.0,0.0,0.0,0.0
