Time,Value,Error,abs_error
D1.0,4922.61,0.0001,0.492261
D2.0,4916.52,0.0001,0.4916520000000001
D3.0,4870.28,0.0001,0.487028
D4.0,4349.84,0.0001,0.43498400000000004
D5.0,3572.3,0.0001,0.35723000000000005
D6.0,5.88429e-14,0.0001,5.8842900000000006e-18
