Time,Value,Error,abs_error
D1.0,0.0688032,0.0899,0.006185407679999999
D2.0,0.0,0.0,0.0
D3.0,0.0,0.0,0.0
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
