Time,Value,Error,abs_error
D1.0,0.393783,0.0218,0.0085844694
D2.0,0.210756,0.0218,0.0045944808
D3.0,0.00177702,0.0218,3.8739036e-05
D4.0,2.80226e-28,0.0218,6.1089267999999994e-30
D5.0,1.69158e-71,0.0218,3.6876444e-73
D6.0,0.0,0.0,0.0
