Time,Value,Error,abs_error
D1.0,0.00230727,0.127,0.00029302329000000004
D2.0,0.00230574,0.127,0.00029282898
D3.0,0.00229408,0.127,0.00029134816
D4.0,0.00215923,0.127,0.00027422221
D5.0,0.00194291,0.127,0.00024674957
D6.0,1.95752e-12,0.127,2.4860503999999997e-13
