Time,Value,Error,abs_error
D1.0,4.00349e-06,0.1886,7.550582139999999e-07
D2.0,3.68661e-06,0.1886,6.952946459999999e-07
D3.0,1.96347e-06,0.1886,3.7031044199999995e-07
D4.0,1.05014e-09,0.1886,1.98056404e-10
D5.0,2.08924e-15,0.1886,3.9403066399999997e-16
D6.0,0.0,0.0,0.0
