Time,Value,Error,abs_error
D1.0,9.80371,0.0003,0.002941113
D2.0,8.98926,0.0003,0.0026967779999999995
D3.0,4.63397,0.0003,0.0013901909999999998
D4.0,0.00167785,0.0003,5.033549999999999e-07
D5.0,1.69149e-09,0.0003,5.074469999999999e-13
D6.0,0.0,0.0,0.0
