Time,Value,Error,abs_error
D1.0,315.901,0.0012,0.3790812
D2.0,1.26347e-11,0.0012,1.516164e-14
D3.0,0.0,0.0,0.0
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
