Time,Value,Error,abs_error
D1.0,26.0101,0.0019,0.04941919
D2.0,25.8984,0.0019,0.04920696
D3.0,25.0607,0.0019,0.047615330000000004
D4.0,16.9131,0.0019,0.03213489
D5.0,8.52403,0.0019,0.016195657
D6.0,3.42952e-58,0.0019,6.516088e-61
