Time,Value,Error,abs_error
D1.0,3387.0,0.0001,0.3387
D2.0,4.93225e-07,0.0001,4.9322500000000006e-11
D3.0,3.46834e-82,0.0001,3.46834e-86
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
