Time,Value,Error,abs_error
D1.0,10.9111,0.0015,0.01636665
D2.0,3.80678,0.0015,0.00571017
D3.0,0.00122094,0.0015,1.83141e-06
D4.0,2.0261e-45,0.0015,3.03915e-48
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
