Time,Value,Error,abs_error
D1.0,0.0862374,0.0058,0.00050017692
D2.0,0.0862338,0.0058,0.0005001560399999999
D3.0,0.0862064,0.0058,0.00049999712
D4.0,0.0858788,0.0058,0.00049809704
D5.0,0.085311,0.0058,0.0004948038
D6.0,0.0232081,0.0058,0.00013460698
