Time,Value,Error,abs_error
D1.0,7.94841,0.0063,0.050074983
D2.0,7.71968,0.0063,0.048633984000000005
D3.0,6.17608,0.0063,0.038909304
D4.0,0.428687,0.0063,0.0027007281
D5.0,0.00410452,0.0063,2.5858476000000004e-05
D6.0,0.0,0.0,0.0
