Time,Value,Error,abs_error
D1.0,449.16,0.0006,0.269496
D2.0,448.605,0.0006,0.269163
D3.0,444.385,0.0006,0.26663099999999995
D4.0,396.898,0.0006,0.23813879999999998
D5.0,325.951,0.0006,0.19557059999999998
D6.0,5.36907e-15,0.0006,3.221442e-18
