Time,Value,Error,abs_error
D1.0,27.6735,0.0025,0.06918375
D2.0,27.6664,0.0025,0.069166
D3.0,27.6121,0.0025,0.06903025
D4.0,26.9714,0.0025,0.0674285
D5.0,25.8901,0.0025,0.06472525
D6.0,0.00843788,0.0025,2.10947e-05
