Time,Value,Error,abs_error
D1.0,413.053,0.0002,0.0826106
D2.0,413.044,0.0002,0.0826088
D3.0,412.979,0.0002,0.0825958
D4.0,412.193,0.0002,0.0824386
D5.0,410.828,0.0002,0.0821656
D6.0,214.244,0.0002,0.0428488
