Time,Value,Error,abs_error
D1.0,8348.63,0.0002,1.6697259999999998
D2.0,7340.43,0.0002,1.4680860000000002
D3.0,2745.96,0.0002,0.549192
D4.0,0.0214904,0.0002,4.29808e-06
D5.0,2.71624e-11,0.0002,5.43248e-15
D6.0,0.0,0.0,0.0
