Time,Value,Error,abs_error
D1.0,3818.21,0.0003,1.145463
D2.0,3809.08,0.0003,1.1427239999999999
D3.0,3740.01,0.0003,1.1220029999999999
D4.0,3005.01,0.0003,0.9015029999999999
D5.0,2052.37,0.0003,0.6157109999999999
D6.0,6.5705e-30,0.0003,1.9711499999999998e-33
