Time,Value,Error,abs_error
D1.0,6.01942,0.011,0.06621362
D2.0,0.269818,0.011,0.002967998
D3.0,1.34478e-11,0.011,1.4792579999999998e-13
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
