Time,Value,Error,abs_error
D1.0,4520.18,0.0002,0.9040360000000001
D2.0,4515.17,0.0002,0.903034
D3.0,4477.04,0.0002,0.895408
D4.0,4045.28,0.0002,0.8090560000000001
D5.0,3390.03,0.0002,0.6780060000000001
D6.0,2.95154e-12,0.0002,5.903080000000001e-16
