Time,Value,Error,abs_error
D1.0,33.0799,0.0048,0.15878351999999998
D2.0,0.000236142,0.0048,1.1334816e-06
D3.0,1.13438e-43,0.0048,5.445023999999999e-46
D4.0,0.0,0.0,0.0
D5.0,0.0,0.0,0.0
D6.0,0.0,0.0,0.0
