Time,Value,Error,abs_error
D1.0,3.03416,0.0008,0.0024273280000000003
D2.0,3.03227,0.0008,0.0024258160000000003
D3.0,3.01792,0.0008,0.0024143360000000004
D4.0,2.85149,0.0008,0.002281192
D5.0,2.58311,0.0008,0.002066488
D6.0,9.72645e-09,0.0008,7.78116e-12
