Time,Value,Error,abs_error
D1.0,0.000119748,0.9988,0.00011960430240000001
D2.0,0.000119521,0.9988,0.0001193775748
D3.0,0.000117805,0.9988,0.000117663634
D4.0,9.90959e-05,0.9988,9.897698491999999e-05
D5.0,7.33119e-05,0.9988,7.322392572e-05
D6.0,1.51882e-30,0.9988,1.516997416e-30
