Time,Value,Error,abs_error
D1.0,385.787,0.0004,0.1543148
D2.0,374.685,0.0004,0.149874
D3.0,299.765,0.0004,0.119906
D4.0,20.8069,0.0004,0.00832276
D5.0,0.199218,0.0004,7.968720000000001e-05
D6.0,0.0,0.0,0.0
