Time,Value,Error,abs_error
D1.0,706.674,0.0002,0.1413348
D2.0,703.639,0.0002,0.14072780000000001
D3.0,680.878,0.0002,0.1361756
D4.0,459.514,0.0002,0.0919028
D5.0,231.591,0.0002,0.046318200000000004
D6.0,9.31774e-57,0.0002,1.863548e-60
