Time,Value,Error,abs_error
D1.0,16.1294,0.001,0.016129400000000002
D2.0,15.4337,0.001,0.0154337
D3.0,11.0199,0.001,0.011019900000000001
D4.0,0.196252,0.001,0.000196252
D5.0,0.000175568,0.001,1.75568e-07
D6.0,0.0,0.0,0.0
