Time,Value,Error,abs_error
D1.0,42.8281,0.0017,0.07280777
D2.0,20.3198,0.0017,0.03454366
D3.0,0.0682356,0.0017,0.00011600051999999998
D4.0,1.78128e-31,0.0017,3.0281759999999996e-34
D5.0,5.01402e-83,0.0017,8.523834e-86
D6.0,0.0,0.0,0.0
