User,Time,Value,Error,abs_error
0.0,D1.0,0.0,0.0,0.0
0.0,D2.0,0.0,0.0,0.0
0.0,D3.0,0.0,0.0,0.0
0.0,D4.0,0.0,0.0,0.0
0.0,D5.0,0.0,0.0,0.0
0.0,D6.0,0.0,0.0,0.0
-14028.0,D1.0,123097.0,0.0001,12.309700000000001
-14028.0,D2.0,5.03928e-18,0.0001,5.03928e-22
-14028.0,D3.0,0.0,0.0,0.0
-14028.0,D4.0,0.0,0.0,0.0
-14028.0,D5.0,0.0,0.0,0.0
-14028.0,D6.0,0.0,0.0,0.0
-14030.0,D1.0,0.031224,0.0051,0.0001592424
-14030.0,D2.0,0.0149736,0.0051,7.636536e-05
-14030.0,D3.0,5.45657e-05,0.0051,2.7828507e-07
-14030.0,D4.0,3.78605e-34,0.0051,1.9308855000000002e-36
-14030.0,D5.0,5.85375e-85,0.0051,2.9854125e-87
-14030.0,D6.0,0.0,0.0,0.0
