Time,Value,Error,abs_error
D1.0,686.716,0.0002,0.1373432
D2.0,662.421,0.0002,0.13248420000000002
D3.0,503.059,0.0002,0.10061180000000002
D4.0,18.7261,0.0002,0.00374522
D5.0,0.0605393,0.0002,1.210786e-05
D6.0,0.0,0.0,0.0
