Time,Value,Error,abs_error
D1.0,683.693,0.0002,0.13673860000000002
D2.0,587.519,0.0002,0.1175038
D3.0,184.507,0.0002,0.0369014
D4.0,0.00017822,0.0002,3.5644000000000005e-08
D5.0,5.88005e-15,0.0002,1.17601e-18
D6.0,0.0,0.0,0.0
