Time,Value,Error,abs_error
D1.0,0.00282491,0.0598,0.000168929618
D2.0,0.00276908,0.0598,0.00016559098400000002
D3.0,0.00237743,0.0598,0.000142170314
D4.0,0.000383842,0.0598,2.29537516e-05
D5.0,1.60002e-05,0.0598,9.5681196e-07
D6.0,0.0,0.0,0.0
