Time,Value,Error,abs_error
D1.0,99.3985,0.0003,0.029819549999999997
D2.0,99.3901,0.0003,0.029817029999999998
D3.0,99.326,0.0003,0.029797799999999996
D4.0,98.5632,0.0003,0.029568959999999995
D5.0,97.2479,0.0003,0.029174369999999998
D6.0,6.96468,0.0003,0.002089404
