Time,Value,Error,abs_error
D1.0,1204.52,0.0003,0.36135599999999996
D2.0,1204.13,0.0003,0.361239
D3.0,1201.11,0.0003,0.36033299999999996
D4.0,1165.59,0.0003,0.34967699999999996
D5.0,1106.18,0.0003,0.331854
D6.0,0.0385014,0.0003,1.1550419999999998e-05
