Time,Value,Error,abs_error
D1.0,827.968,0.0004,0.3311872
D2.0,827.175,0.0004,0.33087
D3.0,821.146,0.0004,0.3284584
D4.0,752.367,0.0004,0.3009468
D5.0,645.994,0.0004,0.2583976
D6.0,6.594e-11,0.0004,2.6375999999999998e-14
