Time,Value,Error,abs_error
D1.0,3.687e-06,0.4468,1.6473515999999999e-06
D2.0,3.68671e-06,0.4468,1.647222028e-06
D3.0,3.68445e-06,0.4468,1.6462122599999998e-06
D4.0,3.65751e-06,0.4468,1.634175468e-06
D5.0,3.61105e-06,0.4468,1.6134171399999998e-06
D6.0,2.93772e-07,0.4468,1.312573296e-07
