Time,Value,Error,abs_error
D1.0,4.78359,0.005,0.02391795
D2.0,4.09347,0.005,0.02046735
D3.0,1.24493,0.005,0.006224650000000001
D4.0,8.19306e-07,0.005,4.09653e-09
D5.0,1.38511e-17,0.005,6.92555e-20
D6.0,0.0,0.0,0.0
