Time,Value,Error,abs_error
D1.0,1.18568,0.003,0.0035570400000000005
D2.0,1.09183,0.003,0.0032754900000000003
D3.0,0.581505,0.003,0.001744515
D4.0,0.000311011,0.003,9.33033e-07
D5.0,6.18754e-10,0.003,1.856262e-12
D6.0,0.0,0.0,0.0
