Time,Value,Error,abs_error
D1.0,1.72423,0.0049,0.008448727
D2.0,1.72258,0.0049,0.008440642
D3.0,1.71003,0.0049,0.008379147
D4.0,1.5668,0.0049,0.00767732
D5.0,1.34528,0.0049,0.006591872
D6.0,1.37319e-13,0.0049,6.728631e-16
