Time,Value,Error,abs_error
D1.0,12256.6,0.0001,1.2256600000000002
D2.0,12244.9,0.0001,1.22449
D3.0,12155.6,0.0001,1.2155600000000002
D4.0,11137.5,0.0001,1.11375
D5.0,9562.8,0.0001,0.95628
D6.0,9.76125e-10,0.0001,9.761250000000002e-14
