Time,Value,Error,abs_error
D1.0,72.4752,0.0017,0.12320784
D2.0,70.7169,0.0017,0.12021872999999998
D3.0,58.6182,0.0017,0.09965094
D4.0,6.21673,0.0017,0.010568441
D5.0,0.124592,0.0017,0.00021180639999999999
D6.0,0.0,0.0,0.0
