Time,Value,Error,abs_error
D1.0,11.4322,0.0018,0.02057796
D2.0,11.4317,0.0018,0.020577059999999998
D3.0,11.4281,0.0018,0.02057058
D4.0,11.3847,0.0018,0.02049246
D5.0,11.3094,0.0018,0.02035692
D6.0,3.07661,0.0018,0.005537898
