Time,Value,Error,abs_error
D1.0,17.3114,0.0024,0.04154735999999999
D2.0,17.3058,0.0024,0.04153392
D3.0,17.2624,0.0024,0.041429759999999996
D4.0,16.7518,0.0024,0.040204319999999995
D5.0,15.898,0.0024,0.03815519999999999
D6.0,0.000553343,0.0024,1.3280232e-06
