Time,Value,Error,abs_error
D1.0,11625.7,0.0002,2.32514
D2.0,11421.9,0.0002,2.28438
D3.0,9978.77,0.0002,1.9957540000000003
D4.0,1984.2,0.0002,0.39684
D5.0,118.904,0.0002,0.0237808
D6.0,0.0,0.0,0.0
