Time,Value,Error,abs_error
D1.0,33.6575,0.0019,0.06394925
D2.0,32.4667,0.0019,0.06168673
D3.0,24.6561,0.0019,0.04684659
D4.0,0.917811,0.0019,0.0017438409
D5.0,0.00296717,0.0019,5.637623e-06
D6.0,0.0,0.0,0.0
