Time,Value,Error,abs_error
D1.0,320.945,0.0005,0.1604725
D2.0,307.101,0.0005,0.1535505
D3.0,219.276,0.0005,0.10963800000000001
D4.0,3.90504,0.0005,0.0019525200000000001
D5.0,0.00349347,0.0005,1.7467349999999998e-06
D6.0,0.0,0.0,0.0
