Time,Value,Error,abs_error
D1.0,13262.4,0.0002,2.65248
D2.0,13030.0,0.0002,2.6060000000000003
D3.0,11383.6,0.0002,2.27672
D4.0,2263.55,0.0002,0.45271000000000006
D5.0,135.644,0.0002,0.0271288
D6.0,0.0,0.0,0.0
