Time,Value,Error,abs_error
D1.0,0.409734,0.0046,0.0018847763999999998
D2.0,0.194398,0.0046,0.0008942307999999999
D3.0,0.000652806,0.0046,3.0029076e-06
D4.0,1.70414e-33,0.0046,7.839044e-36
D5.0,4.79688e-85,0.0046,2.2065648e-87
D6.0,0.0,0.0,0.0
