Time,Value,Error
4380,0.000286861,0.019
6180,0.000251167,0.019
7488,0.000228073,0.0189
11580,0.000168785,0.0189
17280,0.000111229,0.0189
24480,6.60509e-05,0.0191
34080,3.35043e-05,0.0201
45780,1.53284e-05,0.0254
57240,7.76982e-06,0.0387
72550,3.87969e-06,0.0676
90720,2.4284e-06,0.0974
132000,1.72092e-06,0.1108
212400,1.32021e-06,0.0956
345600,9.55221e-07,0.0686
479300,7.62809e-07,0.0485
708500,6.10435e-07,0.0343
1050000,5.28831e-07,0.033
1670000,4.74753e-07,0.0336
1710000,4.72309e-07,0.0336
